"id";"name";"brand";"category";"ref";"price";"cost";"sizes";"image";"color";"stock";"note";"source"
"3329";"NIKE TRAIL HOMBRE $100.000";"Nike";"Hombre";"";"100000";"0";"586";"IMG-20260226-WA0432.jpg";"";"0";"";"Cali Pedidos"
"3330";"NIKE TRAIL DAMA $95.000";"Nike";"Mujer";"";"95000";"0";"1079";"IMG-20260226-WA0433.jpg";"";"0";"";"Cali Pedidos"
"3331";"NIKE TRAIL DAMA $95.000";"Nike";"Mujer";"";"95000";"0";"009";"IMG-20260226-WA0434.jpg";"";"0";"";"Cali Pedidos"
"3332";"NIKE TRAIL 2 HOMBRE $100.000";"Nike";"Hombre";"";"100000";"0";"587";"IMG-20260226-WA0435.jpg";"";"0";"";"Cali Pedidos"
"3333";"NIKE TRAIL HOMBRE $95.000";"Nike";"Hombre";"";"95000";"0";"581";"IMG-20260226-WA0436.jpg";"";"0";"";"Cali Pedidos"
"3334";"NIKE TRAIL HOMBRE $95.000";"Nike";"Hombre";"";"95000";"0";"1076";"IMG-20260226-WA0437.jpg";"";"0";"";"Cali Pedidos"
"3335";"NIKE TRAIL HOMBRE $100.000";"Nike";"Hombre";"";"100000";"0";"582";"IMG-20260226-WA0438.jpg";"";"0";"";"Cali Pedidos"
"3336";"NIKE TRAIL HOMBRE $100.000";"Nike";"Hombre";"";"100000";"0";"583";"IMG-20260226-WA0439.jpg";"";"0";"";"Cali Pedidos"
"3337";"NIKE TRAIL HOMBRE $100.000";"Nike";"Hombre";"";"100000";"0";"584";"IMG-20260226-WA0440.jpg";"";"0";"";"Cali Pedidos"
"3338";"ADIDAS ADIZERO HOMBRE $90.000";"Adidas";"Hombre";"";"90000";"0";"051";"IMG-20260226-WA0441.jpg";"";"0";"";"Cali Pedidos"
"3339";"ADIDAS ADIZERO HOMBRE $90.000";"Adidas";"Hombre";"";"90000";"0";"576";"IMG-20260226-WA0442.jpg";"";"0";"";"Cali Pedidos"
"3340";"ADIDAS ADIZERO HOMBRE $90.000";"Adidas";"Hombre";"";"90000";"0";"577";"IMG-20260226-WA0443.jpg";"";"0";"";"Cali Pedidos"
"3341";"ADIDAS ADIZERO HOMBRE $90.000";"Adidas";"Hombre";"";"90000";"0";"578";"IMG-20260226-WA0444.jpg";"";"0";"";"Cali Pedidos"
"3342";"NIKE TRAIL HOMBRE $100.000";"Nike";"Hombre";"";"100000";"0";"580";"IMG-20260226-WA0445.jpg";"";"0";"";"Cali Pedidos"
"3343";"ADIDAS ADIZERO HOMBRE Y DAMA $90.000";"Adidas";"Mujer";"";"90000";"0";"574";"IMG-20260226-WA0446.jpg";"";"0";"";"Cali Pedidos"
"3344";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-44";"IMG-20260226-WA0568.jpg";"";"0";"";"Cali Pedidos"
"3345";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-44";"IMG-20260226-WA0569.jpg";"";"0";"";"Cali Pedidos"
"3346";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-44";"IMG-20260226-WA0570.jpg";"";"0";"";"Cali Pedidos"
"3347";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-42";"IMG-20260226-WA0571.jpg";"";"0";"";"Cali Pedidos"
"3348";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-42";"IMG-20260226-WA0572.jpg";"";"0";"";"Cali Pedidos"
"3349";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"41,44,45";"IMG-20260226-WA0573.jpg";"";"0";"";"Cali Pedidos"
"3350";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"41,44,45";"IMG-20260226-WA0574.jpg";"";"0";"";"Cali Pedidos"
"3351";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-43";"IMG-20260226-WA0575.jpg";"";"0";"";"Cali Pedidos"
"3352";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-43";"IMG-20260226-WA0576.jpg";"";"0";"";"Cali Pedidos"
"3353";"SUMBAWA STORE";"";"Mujer";"";"70000";"0";"39";"IMG-20260226-WA0577.jpg";"";"0";"";"Cali Pedidos"
"3354";"SUMBAWA STORE";"";"Mujer";"";"70000";"0";"36-38";"IMG-20260226-WA0578.jpg";"";"0";"";"Cali Pedidos"
"3355";"SUMBAWA STORE";"";"Mujer";"";"70000";"0";"36-38";"IMG-20260226-WA0579.jpg";"";"0";"";"Cali Pedidos"
"3356";"SUMBAWA STORE";"";"Mujer";"";"70000";"0";"36-38";"IMG-20260226-WA0580.jpg";"";"0";"";"Cali Pedidos"
"3357";"SUMBAWA STORE";"";"Mujer";"";"70000";"0";"36";"IMG-20260226-WA0581.jpg";"";"0";"";"Cali Pedidos"
"3358";"SUMBAWA STORE";"";"Mujer";"";"70000";"0";"36,43,44,45";"IMG-20260226-WA0582.jpg";"";"0";"";"Cali Pedidos"
"3359";"SUMBAWA STORE";"";"Mujer";"";"70000";"0";"36-39";"IMG-20260226-WA0583.jpg";"";"0";"";"Cali Pedidos"
"3360";"SUMBAWA STORE";"";"Mujer";"";"80000";"0";"36-44";"IMG-20260226-WA0584.jpg";"";"0";"";"Cali Pedidos"
"3361";"NIKE TRAIL";"Nike";"Mujer";"";"100";"0";"100";"IMG-20260210-WA0709.jpg";"";"0";"";"Cali Pedidos"
"3362";"NIKE TRAIL";"Nike";"Mujer";"";"100";"0";"100";"IMG-20260210-WA0708.jpg";"";"0";"";"Cali Pedidos"
"3363";"NIKE TRAIL";"Nike";"Mujer";"";"100";"0";"100";"IMG-20260210-WA0701.jpg";"";"0";"";"Cali Pedidos"
"3364";"BAPE STAR";"";"Hombre";"";"110";"0";"110";"IMG-20260227-WA0192.jpg";"";"0";"";"Cali Pedidos"
"3365";"BAPE STAR";"";"Hombre";"";"110";"0";"110";"IMG-20260227-WA0193.jpg";"";"0";"";"Cali Pedidos"
"3366";"BAPE STAR";"";"Hombre";"";"110";"0";"110";"IMG-20260227-WA0194.jpg";"";"0";"";"Cali Pedidos"
"3367";"BAPE STAR";"";"Hombre";"";"95";"0";"95";"IMG-20260227-WA0195.jpg";"";"0";"";"Cali Pedidos"
"3368";"ONISUKA";"";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0205.jpg";"";"0";"";"Cali Pedidos"
"3369";"NEW BALANCE";"New Balance";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0206.jpg";"";"0";"";"Cali Pedidos"
"3370";"NEW BALANCE";"New Balance";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0207.jpg";"";"0";"";"Cali Pedidos"
"3371";"HUGO BOSS";"Hugo Boss";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0208.jpg";"";"0";"";"Cali Pedidos"
"3372";"HUGO BOSS";"Hugo Boss";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0209.jpg";"";"0";"";"Cali Pedidos"
"3373";"HUGO BOSS";"Hugo Boss";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0210.jpg";"";"0";"";"Cali Pedidos"
"3374";"HUGO BOSS";"Hugo Boss";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0211.jpg";"";"0";"";"Cali Pedidos"
"3375";"DIESEL";"";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0212.jpg";"";"0";"";"Cali Pedidos"
"3376";"DIESEL";"";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0213.jpg";"";"0";"";"Cali Pedidos"
"3377";"DIESEL";"";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0214.jpg";"";"0";"";"Cali Pedidos"
"3378";"DIESEL";"";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0215.jpg";"";"0";"";"Cali Pedidos"
"3379";"DIESEL";"";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0216.jpg";"";"0";"";"Cali Pedidos"
"3380";"DIESEL";"";"Hombre";"";"90";"0";"90";"IMG-20260226-WA0514.jpg";"";"0";"";"Cali Pedidos"
"3381";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0240.jpg";"";"0";"";"Cali Pedidos"
"3382";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0241.jpg";"";"0";"";"Cali Pedidos"
"3383";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0242.jpg";"";"0";"";"Cali Pedidos"
"3384";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0243.jpg";"";"0";"";"Cali Pedidos"
"3385";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0244.jpg";"";"0";"";"Cali Pedidos"
"3386";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0245.jpg";"";"0";"";"Cali Pedidos"
"3387";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0246.jpg";"";"0";"";"Cali Pedidos"
"3388";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0247.jpg";"";"0";"";"Cali Pedidos"
"3389";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0248.jpg";"";"0";"";"Cali Pedidos"
"3390";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0249.jpg";"";"0";"";"Cali Pedidos"
"3391";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0250.jpg";"";"0";"";"Cali Pedidos"
"3392";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0251.jpg";"";"0";"";"Cali Pedidos"
"3393";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260226-WA0491.jpg";"";"0";"";"Cali Pedidos"
"3394";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260226-WA0492.jpg";"";"0";"";"Cali Pedidos"
"3395";"HUGO BOSS";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0252.jpg";"";"0";"";"Cali Pedidos"
"3396";"TOMMY JEANS";"Tommy Hilfiger";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0253.jpg";"";"0";"";"Cali Pedidos"
"3397";"TOMMY JEANS";"Tommy Hilfiger";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0254.jpg";"";"0";"";"Cali Pedidos"
"3398";"TOMMY JEANS";"Tommy Hilfiger";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0255.jpg";"";"0";"";"Cali Pedidos"
"3399";"NIKE TRAIL";"Nike";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0256.jpg";"";"0";"";"Cali Pedidos"
"3400";"NIKE TRAIL";"Nike";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0257.jpg";"";"0";"";"Cali Pedidos"
"3401";"NIKE TRAIL";"Nike";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0258.jpg";"";"0";"";"Cali Pedidos"
"3402";"REEBOK";"Reebok";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0259.jpg";"";"0";"";"Cali Pedidos"
"3403";"LACOSTE";"Lacoste";"Hombre";"";"90";"0";"90";"IMG-20260227-WA0260.jpg";"";"0";"";"Cali Pedidos"
"3404";"ON CLOUD";"On";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0287.jpg";"";"0";"";"Cali Pedidos"
"3405";"ON CLOUD";"On";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0288.jpg";"";"0";"";"Cali Pedidos"
"3406";"ON CLOUD";"On";"Mujer";"";"110";"0";"110";"IMG-20260205-WA0265.jpg";"";"0";"";"Cali Pedidos"
"3407";"ON CLOUD";"On";"Mujer";"";"110";"0";"110";"IMG-20260205-WA0264.jpg";"";"0";"";"Cali Pedidos"
"3408";"ON CLOUD";"On";"Mujer";"";"110";"0";"110";"IMG-20260205-WA0277.jpg";"";"0";"";"Cali Pedidos"
"3409";"ON CLOUD";"On";"Mujer";"";"110";"0";"110";"IMG-20260205-WA0266.jpg";"";"0";"";"Cali Pedidos"
"3410";"ON CLOUD";"On";"Hombre";"";"110";"0";"110";"IMG-20260205-WA0273.jpg";"";"0";"";"Cali Pedidos"
"3411";"ON CLOUD";"On";"Hombre";"";"110";"0";"110";"IMG-20260226-WA0473.jpg";"";"0";"";"Cali Pedidos"
"3412";"ON CLOUD";"On";"Hombre";"";"110";"0";"110";"IMG-20260205-WA0275.jpg";"";"0";"";"Cali Pedidos"
"3413";"ON CLOUD";"On";"Mujer";"";"110";"0";"110";"IMG-20260205-WA0272.jpg";"";"0";"";"Cali Pedidos"
"3414";"ON CLOUD";"On";"Mujer";"";"110";"0";"110";"IMG-20260205-WA0270.jpg";"";"0";"";"Cali Pedidos"
"3415";"ON CLOUD";"On";"Mujer";"";"110";"0";"110";"IMG-20260227-WA0289.jpg";"";"0";"";"Cali Pedidos"
"3416";"NEW BALANCE 647";"New Balance";"Mujer";"";"85";"0";"647";"IMG-20260227-WA0290.jpg";"";"0";"";"Cali Pedidos"
"3417";"NEW BALANCE 647";"New Balance";"Mujer";"";"85";"0";"647";"IMG-20260227-WA0291.jpg";"";"0";"";"Cali Pedidos"
"3418";"NEW BALANCE 647";"New Balance";"Mujer";"";"85";"0";"647";"IMG-20260227-WA0292.jpg";"";"0";"";"Cali Pedidos"
"3419";"NEW BALANCE 647";"New Balance";"Mujer";"";"85";"0";"647";"IMG-20260227-WA0293.jpg";"";"0";"";"Cali Pedidos"
"3420";"NEW BALANCE 647";"New Balance";"Mujer";"";"85";"0";"647";"IMG-20260227-WA0294.jpg";"";"0";"";"Cali Pedidos"
"3421";"NEW BALANCE 647";"New Balance";"Mujer";"";"85";"0";"647";"IMG-20260227-WA0295.jpg";"";"0";"";"Cali Pedidos"
"3422";"ASCIS";"";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0299.jpg";"";"0";"";"Cali Pedidos"
"3423";"NIKE AIR MAX";"Nike";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0300.jpg";"";"0";"";"Cali Pedidos"
"3424";"NIKE AIR MAX";"Nike";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0301.jpg";"";"0";"";"Cali Pedidos"
"3425";"NIKE AIR MAX";"Nike";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0302.jpg";"";"0";"";"Cali Pedidos"
"3426";"NIKE AIR MAX";"Nike";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0303.jpg";"";"0";"";"Cali Pedidos"
"3427";"NIKE AIR MAX";"Nike";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0304.jpg";"";"0";"";"Cali Pedidos"
"3428";"ON CLOUD";"On";"Hombre";"";"95";"0";"95";"IMG-20260226-WA0466.jpg";"";"0";"";"Cali Pedidos"
"3429";"ON CLOUD";"On";"Mujer";"";"95";"0";"95";"IMG-20260226-WA0465.jpg";"";"0";"";"Cali Pedidos"
"3430";"ON CLOUD";"On";"Mujer";"";"95";"0";"95";"IMG-20260226-WA0464.jpg";"";"0";"";"Cali Pedidos"
"3431";"ON CLOUD";"On";"Mujer";"";"95";"0";"95";"IMG-20260226-WA0468.jpg";"";"0";"";"Cali Pedidos"
"3432";"ON CLOUD";"On";"Mujer";"";"100";"0";"100";"IMG-20260226-WA0467.jpg";"";"0";"";"Cali Pedidos"
"3433";"ON CLOUD";"On";"Mujer";"";"100";"0";"100";"IMG-20260226-WA0471.jpg";"";"0";"";"Cali Pedidos"
"3434";"COACH";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0327.jpg";"";"0";"";"Cali Pedidos"
"3435";"COACH";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0328.jpg";"";"0";"";"Cali Pedidos"
"3436";"GUCCI";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0329.jpg";"";"0";"";"Cali Pedidos"
"3437";"GUCCI";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0330.jpg";"";"0";"";"Cali Pedidos"
"3438";"CRISTIAN DIOR";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0331.jpg";"";"0";"";"Cali Pedidos"
"3439";"CRISTIAN DIOR";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0332.jpg";"";"0";"";"Cali Pedidos"
"3440";"CRISTIAN DIOR";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0333.jpg";"";"0";"";"Cali Pedidos"
"3441";"CRISTIAN DIOR";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0334.jpg";"";"0";"";"Cali Pedidos"
"3442";"CRISTIAN DIOR";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0335.jpg";"";"0";"";"Cali Pedidos"
"3443";"ASCIS";"";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0336.jpg";"";"0";"";"Cali Pedidos"
"3444";"ASCIS";"";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0337.jpg";"";"0";"";"Cali Pedidos"
"3445";"ASCIS";"";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0338.jpg";"";"0";"";"Cali Pedidos"
"3446";"ASCIS";"";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0339.jpg";"";"0";"";"Cali Pedidos"
"3447";"ASCIS";"";"Hombre";"";"100";"0";"100";"IMG-20260227-WA0340.jpg";"";"0";"";"Cali Pedidos"
"3448";"PRADA";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0341.jpg";"";"0";"";"Cali Pedidos"
"3449";"PRADA";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0342.jpg";"";"0";"";"Cali Pedidos"
"3450";"PRADA";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0343.jpg";"";"0";"";"Cali Pedidos"
"3451";"PRADA";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0344.jpg";"";"0";"";"Cali Pedidos"
"3452";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0345.jpg";"";"0";"";"Cali Pedidos"
"3453";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0346.jpg";"";"0";"";"Cali Pedidos"
"3454";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0347.jpg";"";"0";"";"Cali Pedidos"
"3455";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0348.jpg";"";"0";"";"Cali Pedidos"
"3456";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0349.jpg";"";"0";"";"Cali Pedidos"
"3457";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0350.jpg";"";"0";"";"Cali Pedidos"
"3458";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0351.jpg";"";"0";"";"Cali Pedidos"
"3459";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0352.jpg";"";"0";"";"Cali Pedidos"
"3460";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0353.jpg";"";"0";"";"Cali Pedidos"
"3461";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0354.jpg";"";"0";"";"Cali Pedidos"
"3462";"ASCIS";"";"Mujer";"";"100";"0";"100";"IMG-20260227-WA0355.jpg";"";"0";"";"Cali Pedidos"
"3463";"COACH DAMA $85";"";"Mujer";"";"85";"0";"85";"IMG-20260227-WA0507.jpg";"";"0";"";"SUMBAWA"
"3464";"LOUIS VUITTON DAMA $85";"On";"Mujer";"";"85";"0";"85";"IMG-20260227-WA0508.jpg";"";"0";"";"SUMBAWA"
"3465";"CLEMONT DAMA $90";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0509.jpg";"";"0";"";"SUMBAWA"
"3466";"COACH DAMA $90";"";"Mujer";"";"90";"0";"90";"IMG-20260227-WA0510.jpg";"";"0";"";"SUMBAWA"
"3467";"TODOS ESTOS MODELOS EN  $75.000";"";"";"";"75000";"0";"75";"IMG-20260227-WA0595.jpg";"";"0";"";"Cali Pedidos"
"3468";"TODOS ESTOS MODELOS EN  $70.000";"";"";"";"70000";"0";"70";"IMG-20260227-WA0596.jpg";"";"0";"";"Cali Pedidos"
"3469";"TODOS ESTOS MODELOS EN  $65.000";"";"";"";"65000";"0";"65";"IMG-20260227-WA0597.jpg";"";"0";"";"Cali Pedidos"
"3470";"TODOS ESTOS MODELOS EN  $60.000";"";"";"";"60000";"0";"60";"IMG-20260227-WA0598.jpg";"";"0";"";"Cali Pedidos"
"3471";"TODOS ESTOS MODELOS EN  $50.000";"";"";"";"50000";"0";"50";"IMG-20260227-WA0599.jpg";"";"0";"";"Cali Pedidos"
"3472";"TODOS ESTOS MODELOS EN  $80.000";"";"";"";"80000";"0";"80";"IMG-20260227-WA0600.jpg";"";"0";"";"Cali Pedidos"
"3473";"SUMBAWA STORE";"";"Hombre";"";"65000";"0";"40-42";"IMG-20260228-WA0175.jpg";"";"0";"";"SUMBAWA"
"3474";"SUMBAWA STORE";"";"Hombre";"";"75000";"0";"40-42";"IMG-20260228-WA0177.jpg";"";"0";"";"SUMBAWA"
"3475";"SUMBAWA STORE";"";"Mujer";"";"65000";"0";"36,37,39";"IMG-20260228-WA0179.jpg";"";"0";"";"SUMBAWA"
"3476";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-43";"IMG-20260228-WA0195.jpg";"";"0";"";"SUMBAWA"
"3477";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-43";"IMG-20260228-WA0196.jpg";"";"0";"";"SUMBAWA"
"3478";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40";"IMG-20260228-WA0197.jpg";"";"0";"";"SUMBAWA"
"3479";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40";"IMG-20260228-WA0198.jpg";"";"0";"";"SUMBAWA"
"3480";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40";"IMG-20260228-WA0199.jpg";"";"0";"";"SUMBAWA"
"3481";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40";"IMG-20260228-WA0200.jpg";"";"0";"";"SUMBAWA"
"3482";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40";"IMG-20260228-WA0201.jpg";"";"0";"";"SUMBAWA"
"3483";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40";"IMG-20260228-WA0202.jpg";"";"0";"";"SUMBAWA"
"3484";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40";"IMG-20260228-WA0203.jpg";"";"0";"";"SUMBAWA"
"3485";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"42,43,44";"IMG-20260228-WA0204.jpg";"";"0";"";"SUMBAWA"
"3486";"SUMBAWA STORE";"";"Hombre";"";"70000";"0";"40-44";"IMG-20260228-WA0205.jpg";"";"0";"";"SUMBAWA"
"3487";"SUMBAWA STORE";"";"Mujer";"";"95000";"0";"36-39";"IMG-20260228-WA0206.jpg";"";"0";"";"SUMBAWA"
"3488";"ADIDAS MCLAREN - DAMA y HOMBRE";"Adidas";"Mujer";"";"0";"0";"36-44";"IMG-20260228-WA0556.jpg";"";"0";"";"Cali Pedidos"
"3489";"ADIDAS MCLAREN - DAMA y HOMBRE";"Adidas";"Mujer";"";"0";"0";"36-44";"IMG-20260228-WA0557.jpg";"";"0";"";"Cali Pedidos"
"3490";"ADIDAS MCLAREN - DAMA";"Adidas";"Mujer";"";"0";"0";"36-39";"IMG-20260228-WA0558.jpg";"";"0";"";"Cali Pedidos"
"3491";"ADIDAS MCLAREN - DAMA";"Adidas";"Mujer";"";"0";"0";"36-39";"IMG-20260228-WA0559.jpg";"";"0";"";"Cali Pedidos"
"3492";"NIKE INITIATOR - HOMBRE";"Nike";"Hombre";"";"0";"0";"40-44";"IMG-20260228-WA0560.jpg";"";"0";"";"Cali Pedidos"
"3493";"NIKE P6000";"Nike";"";"";"90000";"0";"36-39";"IMG-20260301-WA0113.jpg";"";"0";"";"SUMBAWA"
"3494";"NIKE P6000";"Nike";"";"";"90000";"0";"36-44";"IMG-20260301-WA0114.jpg";"";"0";"";"SUMBAWA"
"3495";"NIKE P6000";"Nike";"";"";"90000";"0";"36-44";"IMG-20260301-WA0115.jpg";"";"0";"";"SUMBAWA"
"3496";"NIKE P6000";"Nike";"";"";"90000";"0";"40-44";"IMG-20260301-WA0116.jpg";"";"0";"";"SUMBAWA"
"3497";"NIKE P6000";"Nike";"";"";"90000";"0";"40-44";"IMG-20260301-WA0117.jpg";"";"0";"";"SUMBAWA"
"3498";"NIKE P6000";"Nike";"";"";"90000";"0";"40-44";"IMG-20260301-WA0118.jpg";"";"0";"";"SUMBAWA"
"3499";"NIKE ALPHA ZOOM";"Nike";"";"";"90000";"0";"36-39";"IMG-20260301-WA0270.jpg";"";"0";"";"SUMBAWA"
"3500";"NIKE ALPHA ZOOM";"Nike";"";"";"90000";"0";"36-39";"IMG-20260301-WA0271.jpg";"";"0";"";"SUMBAWA"
"3501";"NIKE ALPHA ZOOM";"Nike";"";"";"90000";"0";"36-39";"IMG-20260301-WA0272.jpg";"";"0";"";"SUMBAWA"
"3502";"ADIDAS ADIZERO HOMBRE Y DAMA $80.000";"Adidas";"Mujer";"";"80000";"0";"574";"IMG-20260301-WA0273.jpg";"";"0";"";"Cali Pedidos"
"3503";"ADIDAS ADIZERO HOMBRE $80.000";"Adidas";"Hombre";"";"80000";"0";"051";"IMG-20260301-WA0274.jpg";"";"0";"";"Cali Pedidos"
"3504";"ADIDAS ADIZERO HOMBRE $80.000";"Adidas";"Hombre";"";"80000";"0";"576";"IMG-20260301-WA0275.jpg";"";"0";"";"Cali Pedidos"
"3505";"ADIDAS ADIZERO HOMBRE $80.000";"Adidas";"Hombre";"";"80000";"0";"577";"IMG-20260301-WA0276.jpg";"";"0";"";"Cali Pedidos"
"3506";"ADIDAS ADIZERO HOMBRE $80.000";"Adidas";"Hombre";"";"80000";"0";"578";"IMG-20260301-WA0277.jpg";"";"0";"";"Cali Pedidos"
"3507";"NIKE TRAIL HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"580";"IMG-20260301-WA0278.jpg";"";"0";"";"Cali Pedidos"
"3508";"NIKE TRAIL HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"581";"IMG-20260301-WA0279.jpg";"";"0";"";"Cali Pedidos"
"3509";"NIKE TRAIL HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"1076";"IMG-20260301-WA0280.jpg";"";"0";"";"Cali Pedidos"
"3510";"NIKE TRAIL HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"582";"IMG-20260301-WA0281.jpg";"";"0";"";"Cali Pedidos"
"3511";"NIKE TRAIL HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"583";"IMG-20260301-WA0282.jpg";"";"0";"";"Cali Pedidos"
"3512";"NIKE TRAIL HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"584";"IMG-20260301-WA0283.jpg";"";"0";"";"Cali Pedidos"
"3513";"NIKE TRAIL HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"585";"IMG-20260301-WA0284.jpg";"";"0";"";"Cali Pedidos"
"3514";"NIKE TRAIL HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"586";"IMG-20260301-WA0285.jpg";"";"0";"";"Cali Pedidos"
"3515";"NIKE TRAIL DAMA $85.000";"Nike";"Mujer";"";"85000";"0";"1079";"IMG-20260301-WA0286.jpg";"";"0";"";"Cali Pedidos"
