"id";"name";"brand";"category";"ref";"price";"cost";"sizes";"image";"color";"stock";"note";"source"
"14566";"Asics gel kayano 14";"";"Mujer";"5762";"90000";"0";"36-39";"IMG-20260320-WA0099.jpg";"";"0";"";"Cali Pedidos"
"14567";"Dsquared2";"";"Hombre";"4121";"95000";"0";"40-44";"IMG-20260223-WA0641.jpg";"";"0";"";"Cali Pedidos"
"14568";"Adidas pureboost";"";"Mujer";"3969";"85000";"0";"38,39";"IMG-20260223-WA0623.jpg";"";"0";"";"Cali Pedidos"
"14569";"Adidas pureboost";"";"Mujer";"3935";"85000";"0";"40-44";"IMG-20260223-WA0623.jpg";"";"0";"";"Cali Pedidos"
"14570";"Nike Airmax Summit";"";"Hombre";"3798";"85000";"0";"40-44";"IMG-20260224-WA0021.jpg";"";"0";"";"Cali Pedidos"
"14571";"Vapestar Low";"";"Hombre";"6012";"80000";"0";"40-44";"IMG-20260224-WA0046.jpg";"";"0";"";"Cali Pedidos"
"14572";"Adidas zx 500";"";"Hombre";"3108";"85000";"0";"40-44";"IMG-20260223-WA0627.jpg";"";"0";"";"Cali Pedidos"
"14573";"Skechers Protector";"";"Hombre";"6010";"90000";"0";"40-44";"IMG-20260224-WA0037.jpg";"";"0";"";"Cali Pedidos"
"14574";"Skechers Max Protector";"";"Hombre";"6007";"90000";"0";"42,44";"IMG-20260224-WA0034.jpg";"";"0";"";"Cali Pedidos"
"14575";"Skechers Max Protector";"";"Hombre";"6005";"90000";"0";"40-44";"IMG-20260224-WA0050.jpg";"";"0";"";"Cali Pedidos"
"14576";"Skechers Max Protector";"";"Hombre";"6004";"90000";"0";"40-44";"IMG-20260224-WA0031.jpg";"";"0";"";"Cali Pedidos"
"14577";"Skechers Max Protector";"";"Hombre";"6003";"90000";"0";"40,41,42,44";"IMG-20260224-WA0030.jpg";"";"0";"";"Cali Pedidos"
"14578";"Skechers Max Protector";"";"Hombre";"6002";"90000";"0";"40-44";"IMG-20260224-WA0029.jpg";"";"0";"";"Cali Pedidos"
"14579";"Bape Sta";"";"Hombre";"5283";"80000";"0";"40-44";"IMG-20260224-WA0044.jpg";"";"0";"";"Cali Pedidos"
"14580";"Nike Jordan Retro 1 Low";"";"Mujer";"5980";"80000";"0";"36-39";"IMG-20260223-WA0632.jpg";"";"0";"";"Cali Pedidos"
"14581";"Skechers Protector";"";"Hombre";"6008";"90000";"0";"40,41,42,44";"IMG-20260224-WA0035.jpg";"";"0";"";"Cali Pedidos"
"14582";"Skechers Protector";"";"Hombre";"6009";"90000";"0";"40-44";"IMG-20260224-WA0051.jpg";"";"0";"";"Cali Pedidos"
"14583";"Asics Kayano 14";"";"Mujer";"6000";"85000";"0";"36-39";"IMG-20260224-WA0027.jpg";"";"0";"";"Cali Pedidos"
"14584";"New Balance 1906";"";"Hombre";"5999";"95000";"0";"40-44";"IMG-20260224-WA0026.jpg";"";"0";"";"Cali Pedidos"
"14585";"Skechers Max Protector";"";"Hombre";"6006";"90000";"0";"40,41,42,44";"IMG-20260224-WA0033.jpg";"";"0";"";"Cali Pedidos"
"14586";"On Cloud Runner";"";"Hombre";"5993";"85000";"0";"43";"IMG-20260224-WA0020.jpg";"";"0";"";"Cali Pedidos"
"14587";"Nike Pegasus Premium";"";"Hombre";"5989";"90000";"0";"40-44";"IMG-20260224-WA0017.jpg";"";"0";"";"Cali Pedidos"
"14588";"Nike Sb";"";"Hombre";"5981";"80000";"0";"40";"IMG-20260223-WA0633.jpg";"";"0";"";"Cali Pedidos"
"14589";"Adistar";"";"Mujer";"5982";"90000";"0";"36-39";"IMG-20260223-WA0636.jpg";"";"0";"";"Cali Pedidos"
"14590";"Nike Phoenix Wafle";"";"Mujer";"5985";"85000";"0";"36-39";"IMG-20260223-WA0638.jpg";"";"0";"";"Cali Pedidos"
"14591";"Vans Hylane";"";"Hombre";"5986";"90000";"0";"40";"IMG-20260223-WA0639.jpg";"";"0";"";"Cali Pedidos"
"14592";"Nike Pegasus Premium";"";"Hombre";"5987";"90000";"0";"40-44";"IMG-20260224-WA0015.jpg";"";"0";"";"Cali Pedidos"
"14593";"Nike Airmax Summit";"";"Hombre";"5994";"85000";"0";"38,39";"IMG-20260224-WA0021.jpg";"";"0";"";"Cali Pedidos"
"14594";"Nike Pegasus Premium";"";"Hombre";"5988";"90000";"0";"40-44";"IMG-20260224-WA0016.jpg";"";"0";"";"Cali Pedidos"
"14595";"Skechers Protector";"";"Hombre";"6011";"90000";"0";"40-44";"IMG-20260224-WA0039.jpg";"";"0";"";"Cali Pedidos"
"14596";"Nike Pegasus Premium";"";"Hombre";"5990";"90000";"0";"40-44";"IMG-20260224-WA0018.jpg";"";"0";"";"Cali Pedidos"
"14597";"Nike Pegasus Premium";"";"Hombre";"5991";"90000";"0";"40-44";"IMG-20260224-WA0019.jpg";"";"0";"";"Cali Pedidos"
"14598";"Nike trail wildhorse 10";"";"Mujer";"5924";"90000";"0";"36-39";"IMG-20260212-WA0006.jpg";"";"0";"";"Cali Pedidos"
"14599";"Puma nitro 2";"";"Hombre";"5930";"85000";"0";"40-43";"IMG-20260219-WA0036.jpg";"";"0";"";"Cali Pedidos"
"14600";"New balance 1000";"";"Mujer";"5928";"70000";"0";"36-39";"IMG-20260217-WA0039.jpg";"";"0";"";"Cali Pedidos"
"14601";"Nike trail wildhorse 10";"";"Mujer";"5910";"90000";"0";"36-39";"IMG-20260130-WA0087.jpg";"";"0";"";"Cali Pedidos"
"14602";"On cloud eclipse";"";"Hombre";"5517";"100000";"0";"40-43";"IMG-20260320-WA0105.jpg";"";"0";"";"Cali Pedidos"
"14603";"Nike trail wildhorse 10";"";"Hombre";"5925";"90000";"0";"41,44";"IMG-20260212-WA0005.jpg";"";"0";"";"Cali Pedidos"
"14604";"JORDAN R3";"";"Hombre";"";"100";"0";"100";"IMG-20260319-WA0834.jpg";"";"0";"";"Cali Pedidos"
"14605";"JORDAN R3";"";"Hombre";"";"100";"0";"100";"IMG-20260319-WA0835.jpg";"";"0";"";"Cali Pedidos"
"14606";"JORDAN R3";"";"Mujer";"";"100";"0";"100";"IMG-20260319-WA0836.jpg";"";"0";"";"Cali Pedidos"
"14607";"CONVERSE";"";"Mujer";"";"110";"0";"110";"IMG-20260319-WA0837.jpg";"";"0";"";"Cali Pedidos"
"14608";"CONVERSE";"";"Mujer";"";"110";"0";"110";"IMG-20260319-WA0838.jpg";"";"0";"";"Cali Pedidos"
"14609";"LOUIS VUITTON";"";"Mujer";"";"90";"0";"90";"IMG-20260310-WA0752.jpg";"";"0";"";"Cali Pedidos"
"14610";"LOUIS VUITTON";"";"Mujer";"";"90";"0";"90";"IMG-20260310-WA0753.jpg";"";"0";"";"Cali Pedidos"
"14611";"LOUIS VUITTON";"";"Mujer";"";"90";"0";"90";"IMG-20260319-WA0839.jpg";"";"0";"";"Cali Pedidos"
"14612";"LOUIS VUITTON";"";"Hombre";"";"90000";"0";"90";"IMG-20260319-WA0841.jpg";"";"0";"";"Cali Pedidos"
"14613";"NIKE";"";"Hombre";"";"120";"0";"120";"IMG-20260319-WA0842.jpg";"";"0";"";"Cali Pedidos"
"14614";"NIKE";"";"Hombre";"";"120";"0";"120";"IMG-20260319-WA0843.jpg";"";"0";"";"Cali Pedidos"
"14615";"NIKE";"";"Hombre";"";"120";"0";"120";"IMG-20260319-WA0844.jpg";"";"0";"";"Cali Pedidos"
"14616";"Adidas equipment";"";"Hombre";"4418";"85000";"0";"40";"IMG-20260218-WA0312.jpg";"";"0";"";"Cali Pedidos"
"14617";"Nike trail wildhorse 10";"";"Mujer";"5911";"90000";"0";"36-39";"IMG-20260130-WA0087.jpg";"";"0";"";"Cali Pedidos"
"14618";"Nike initiator";"";"Hombre";"5505";"70000";"0";"40-43";"IMG-20260127-WA0044.jpg";"";"0";"";"Cali Pedidos"
"14619";"Adizero evo SL";"";"Hombre";"5470";"70000";"0";"40-42";"IMG-20260130-WA0089.jpg";"";"0";"";"Cali Pedidos"
"14620";"Adizero EVO SL";"";"Hombre";"5469";"70000";"0";"40-42";"IMG-20260130-WA0091.jpg";"";"0";"";"Cali Pedidos"
"14621";"On cloud eclipse";"";"Hombre";"5431";"100000";"0";"40-44";"IMG-20260320-WA0141.jpg";"";"0";"";"Cali Pedidos"
"14622";"Adidas equipment";"";"Hombre";"4419";"85000";"0";"40-42";"IMG-20260218-WA0313.jpg";"";"0";"";"Cali Pedidos"
"14623";"SUMBAWA STORE";"";"Hombre";"";"100000";"0";"40-44";"IMG-20260320-WA0150.jpg";"";"0";"";"Cali Pedidos"
"14624";"SUMBAWA STORE";"";"Hombre";"";"100000";"0";"40-44";"IMG-20260320-WA0151.jpg";"";"0";"";"Cali Pedidos"
"14625";"SUMBAWA STORE";"";"Hombre";"";"105000";"0";"40-44";"IMG-20260320-WA0152.jpg";"";"0";"";"Cali Pedidos"
"14626";"SUMBAWA STORE";"";"Hombre";"";"105000";"0";"40-44";"IMG-20260320-WA0153.jpg";"";"0";"";"Cali Pedidos"
"14627";"SUMBAWA STORE";"";"";"";"105000";"0";"36-40";"IMG-20260320-WA0155.jpg";"";"0";"";"Cali Pedidos"
"14628";"SUMBAWA STORE";"";"";"";"105000";"0";"36-40";"IMG-20260320-WA0156.jpg";"";"0";"";"Cali Pedidos"
"14629";"SUMBAWA STORE";"";"Hombre";"";"105000";"0";"40-44";"IMG-20260320-WA0157.jpg";"";"0";"";"Cali Pedidos"
"14630";"SUMBAWA STORE";"";"Hombre";"";"105000";"0";"40-44";"IMG-20260320-WA0158.jpg";"";"0";"";"Cali Pedidos"
"14631";"SUMBAWA STORE";"";"Hombre";"";"100000";"0";"40-44";"IMG-20260320-WA0159.jpg";"";"0";"";"Cali Pedidos"
"14632";"Adidas equipment";"";"Hombre";"4420";"85000";"0";"40,41";"IMG-20260218-WA0315.jpg";"";"0";"";"Cali Pedidos"
"14633";"Adidas sper star";"";"Hombre";"2762";"80000";"0";"41-44";"IMG-20260218-WA0248.jpg";"";"0";"";"Cali Pedidos"
"14634";"New balance 574";"";"Mujer";"4604";"85000";"0";"37,39";"IMG-20260218-WA0252.jpg";"";"0";"";"Cali Pedidos"
"14635";"Puma nitro 2";"";"Hombre";"5931";"85000";"0";"40-44";"IMG-20260219-WA0037.jpg";"";"0";"";"Cali Pedidos"
"14636";"Nike initiator";"";"Mujer";"5829";"95000";"0";"36,37";"IMG-20260130-WA0096.jpg";"";"0";"";"Cali Pedidos"
"14637";"Nike free metcon 6";"";"Mujer";"5929";"60000";"0";"37,39";"IMG-20260320-WA0176.jpg";"";"0";"NO CAMBIO NO GARANTIA";"Cali Pedidos"
"14638";"SUMBAWA STORE";"";"";"";"105000";"0";"36-40";"IMG-20260320-WA0187.jpg";"";"0";"";"Cali Pedidos"
"14639";"SUMBAWA STORE";"";"Hombre";"";"100000";"0";"40-44";"IMG-20260320-WA0188.jpg";"";"0";"";"Cali Pedidos"
"14640";"SUMBAWA STORE";"";"Hombre";"";"100000";"0";"40-44";"IMG-20260320-WA0189.jpg";"";"0";"";"Cali Pedidos"
"14641";"SUMBAWA STORE";"";"Hombre";"";"100000";"0";"40-44";"IMG-20260320-WA0190.jpg";"";"0";"";"Cali Pedidos"
"14642";"SUMBAWA STORE";"";"Hombre";"";"100000";"0";"40-44";"IMG-20260320-WA0191.jpg";"";"0";"";"Cali Pedidos"
"14643";"SUMBAWA STORE";"";"Mujer";"";"95";"0";"36-44";"IMG-20260320-WA0192.jpg";"";"0";"";"Cali Pedidos"
"14644";"SUMBAWA STORE";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0206.jpg";"";"0";"";"Cali Pedidos"
"14645";"SUMBAWA STORE";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0207.jpg";"";"0";"";"Cali Pedidos"
"14646";"SUMBAWA STORE";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0208.jpg";"";"0";"";"Cali Pedidos"
"14647";"SUMBAWA STORE";"";"Mujer";"";"95000";"0";"36-39";"IMG-20260320-WA0209.jpg";"";"0";"";"Cali Pedidos"
"14648";"SUMBAWA STORE";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0210.jpg";"";"0";"";"Cali Pedidos"
"14649";"SUMBAWA STORE";"";"Mujer";"";"9500";"0";"36-39";"IMG-20260320-WA0211.jpg";"";"0";"";"Cali Pedidos"
"14650";"SUMBAWA STORE";"";"Mujer";"";"95000";"0";"36-39";"IMG-20260320-WA0212.jpg";"";"0";"";"Cali Pedidos"
"14651";"SUMBAWA STORE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260320-WA0213.jpg";"";"0";"";"Cali Pedidos"
"14652";"SUMBAWA STORE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260320-WA0214.jpg";"";"0";"";"Cali Pedidos"
"14653";"JORDAN R4 DAMA Y HOMBRE $90.000";"";"Mujer";"";"90000";"0";"678";"IMG-20260312-WA0954.jpg";"";"0";"";"Cali Pedidos"
"14654";"JORDAN R4 HOMBRE $85.000";"";"Hombre";"";"85000";"0";"676";"IMG-20260312-WA0955.jpg";"";"0";"";"Cali Pedidos"
"14655";"JORDAN R4 HOMBRE $90.000";"";"Hombre";"";"90000";"0";"1108";"IMG-20260312-WA0956.jpg";"";"0";"";"Cali Pedidos"
"14656";"JORDAN R4 HOMBRE $90.000";"";"Hombre";"";"90000";"0";"1158";"IMG-20260312-WA0957.jpg";"";"0";"";"Cali Pedidos"
"14657";"ADIDAS CAMPUS DAMA $80.000";"";"Mujer";"";"80000";"0";"712";"IMG-20260312-WA0958.jpg";"";"0";"";"Cali Pedidos"
"14658";"NIKE SB HOMBRE (eur 42,43,44)  $90.000";"";"Hombre";"";"90000";"0";"684,42,43,44,90,000";"IMG-20260312-WA0959.jpg";"";"0";"";"Cali Pedidos"
"14659";"NIKE SB DAMA Y HOMBRE (eur 44) $85.000";"";"Mujer";"";"85000";"0";"688";"IMG-20260312-WA0960.jpg";"";"0";"";"Cali Pedidos"
"14660";"NIKE SB HOMBRE $85.000";"";"Hombre";"";"85000";"0";"552";"IMG-20260312-WA0961.jpg";"";"0";"";"Cali Pedidos"
"14661";"VANS HYLINE HOMBRE (euro 44 )$90.000";"";"Hombre";"";"90000";"0";"44";"IMG-20260312-WA0964.jpg";"";"0";"";"Cali Pedidos"
"14662";"VANS HYLINE HOMBRE (eur 40,42,44)  $90.000";"";"Hombre";"";"90000";"0";"691,40,42,44,90,000";"IMG-20260312-WA0965.jpg";"";"0";"";"Cali Pedidos"
"14663";"VANS HYLINE DAMA $90.000";"";"Mujer";"";"90000";"0";"694";"IMG-20260312-WA0967.jpg";"";"0";"";"Cali Pedidos"
"14664";"VANS HYLINE HOMBRE $90.000";"";"Hombre";"";"90000";"0";"331";"IMG-20260312-WA0969.jpg";"";"0";"";"Cali Pedidos"
"14665";"VANS HYLINE HOMBRE $90.000";"";"Hombre";"";"90000";"0";"699";"IMG-20260312-WA0970.jpg";"";"0";"";"Cali Pedidos"
"14666";"ON CLOUD DAMA (eur 36) $90.000";"";"Mujer";"";"90000";"0";"127";"IMG-20260305-WA1082.jpg";"";"0";"";"Cali Pedidos"
"14667";"ADIDAS ADISTAR HOMBRE $95.000";"";"Hombre";"";"95000";"0";"135";"IMG-20260305-WA1069.jpg";"";"0";"";"Cali Pedidos"
"14668";"ADIDAS ADISTAR HOMBRE $95.000";"";"Hombre";"";"95000";"0";"134";"IMG-20260312-WA0974.jpg";"";"0";"";"Cali Pedidos"
"14669";"ADIDAS ADIZERO HOMBRE $85.000";"";"Hombre";"";"85000";"0";"700";"IMG-20260312-WA0975.jpg";"";"0";"";"Cali Pedidos"
"14670";"NIKE AIR MAX DN HOMBRE $100.000";"";"Hombre";"";"100000";"0";"238";"IMG-20260312-WA0976.jpg";"";"0";"";"Cali Pedidos"
"14671";"ADIDAS EQUIPMENT HOMBRE $90.000";"";"Hombre";"";"90000";"0";"433";"IMG-20260312-WA0977.jpg";"";"0";"";"Cali Pedidos"
"14672";"ADIDAS EQUIPMENT HOMBRE $90.000";"";"Hombre";"";"90000";"0";"434";"IMG-20260312-WA0978.jpg";"";"0";"";"Cali Pedidos"
"14673";"NIKE SB FORCE HOMBRE $85.000";"";"Hombre";"";"85000";"0";"702";"IMG-20260312-WA0979.jpg";"";"0";"";"Cali Pedidos"
"14674";"NIKE SB FORCE HOMBRE $85.000";"";"Hombre";"";"85000";"0";"703";"IMG-20260312-WA0980.jpg";"";"0";"";"Cali Pedidos"
"14675";"NIKE TRAIL ZOOM HOMBRE $90.000";"";"Hombre";"";"90000";"0";"704";"IMG-20260312-WA0981.jpg";"";"0";"";"Cali Pedidos"
"14676";"NIKE TRAIL ZOOM HOMBRE $90.000";"";"Hombre";"";"90000";"0";"653";"IMG-20260312-WA0982.jpg";"";"0";"";"Cali Pedidos"
"14677";"SUMBAWA STORE";"";"Hombre";"";"80000";"0";"40-44";"IMG-20260320-WA0278.jpg";"";"0";"";"Cali Pedidos"
"14678";"SUMBAWA STORE";"";"Hombre";"";"80000";"0";"40-44";"IMG-20260320-WA0279.jpg";"";"0";"";"Cali Pedidos"
"14679";"SUMBAWA STORE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260320-WA0280.jpg";"";"0";"";"Cali Pedidos"
"14680";"Nike initiator";"";"Mujer";"5829";"95000";"0";"36,37";"IMG-20260130-WA0096.jpg";"";"0";"";"SUMBAWA"
"14681";"On cloud eclipse";"";"Hombre";"5300";"100000";"0";"40-43";"IMG-20260217-WA0046.jpg";"";"0";"";"SUMBAWA"
"14682";"Puma nitro 2";"";"Hombre";"5932";"85000";"0";"40-44";"IMG-20260217-WA0052.jpg";"";"0";"";"SUMBAWA"
"14683";"Skechers go run elevate 2.0";"";"Mujer";"5948";"85000";"0";"37,39";"IMG-20260219-WA0047.jpg";"";"0";"";"SUMBAWA"
"14684";"Nike vomero plus";"";"Mujer";"5965";"85000";"0";"41,44";"IMG-20260217-WA0047.jpg";"";"0";"";"SUMBAWA"
"14685";"Nike vomero plus";"";"Mujer";"5959";"85000";"0";"36-39";"IMG-20260130-WA0123.jpg";"";"0";"";"SUMBAWA"
"14686";"Reebok ERS";"";"Hombre";"5949";"90000";"0";"40-44";"IMG-20260219-WA0048.jpg";"";"0";"";"SUMBAWA"
"14687";"Reebok ERS";"";"Hombre";"5950";"90000";"0";"40-44";"IMG-20260219-WA0049.jpg";"";"0";"";"SUMBAWA"
"14688";"Nike vomero plus";"";"Mujer";"5964";"85000";"0";"36-39";"IMG-20260217-WA0047.jpg";"";"0";"";"SUMBAWA"
"14689";"Reebok ERS";"";"Hombre";"5951";"90000";"0";"40,41,42,44";"IMG-20260130-WA0121.jpg";"";"0";"";"SUMBAWA"
"14690";"EA7 emporio armani";"";"Hombre";"5952";"85000";"0";"40-44";"IMG-20260217-WA0053.jpg";"";"0";"";"SUMBAWA"
"14691";"PROMO PROMO PROMO";"";"";"";"0";"0";"85";"IMG-20260320-WA0742.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14692";"PROMO PROMO PROMO";"";"";"";"0";"0";"85";"IMG-20260320-WA0743.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14693";"PROMO PROMO PROMO";"";"";"";"0";"0";"85";"IMG-20260320-WA0744.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14694";"PROMO PROMO PROMO";"";"";"";"0";"0";"85";"IMG-20260320-WA0745.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14695";"PROMO PROMO PROMO";"";"";"";"0";"0";"85";"IMG-20260320-WA0746.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14696";"PROMO PROMO PROMO";"";"";"";"0";"0";"85";"IMG-20260320-WA0747.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14697";"PROMO PROMO PROMO";"";"";"";"0";"0";"85";"IMG-20260320-WA0748.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14698";"PROMO PROMO PROMO";"";"";"";"0";"0";"65";"IMG-20260320-WA0749.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14699";"PROMO PROMO PROMO";"";"";"";"0";"0";"65";"IMG-20260320-WA0750.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14700";"NIKE SB DUNK";"";"";"";"95000";"0";"36,37,39";"IMG-20260320-WA0871.jpg";"";"0";"";"Cali Pedidos"
"14701";"NIKE SKETE DAMA";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0872.jpg";"";"0";"";"Cali Pedidos"
"14702";"NIKE SKETE DAMA";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0873.jpg";"";"0";"";"Cali Pedidos"
"14703";"ADIDAS EQ21";"";"Mujer";"";"80000";"0";"36,37,38,39";"IMG-20260320-WA0874.jpg";"";"0";"";"Cali Pedidos"
"14704";"NIKE SKETE DAMA";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0875.jpg";"";"0";"";"Cali Pedidos"
"14705";"NIKE SKETE DAMA";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0876.jpg";"";"0";"";"Cali Pedidos"
"14706";"NIKE 7 CMARAS";"";"";"";"90000";"0";"40-43";"IMG-20260320-WA0877.jpg";"";"0";"";"Cali Pedidos"
"14707";"NIKE 7 CMARAS";"";"";"";"90000";"0";"40-43";"IMG-20260320-WA0878.jpg";"";"0";"";"Cali Pedidos"
"14708";"NIKE TN DAMA";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0879.jpg";"";"0";"";"Cali Pedidos"
"14709";"NIKE TN HOMBRE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260320-WA0880.jpg";"";"0";"";"Cali Pedidos"
"14710";"NIKE TN HOMBRE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260320-WA0881.jpg";"";"0";"";"Cali Pedidos"
"14711";"NIKE TN HOMBRE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260320-WA0882.jpg";"";"0";"";"Cali Pedidos"
"14712";"NIKE TN HOMBRE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260320-WA0883.jpg";"";"0";"";"Cali Pedidos"
"14713";"NIKE TN";"";"Mujer";"";"90000";"0";"36-44";"IMG-20260320-WA0884.jpg";"";"0";"";"Cali Pedidos"
"14714";"NIKE TN DAMA";"";"Mujer";"";"90000";"0";"36-39";"IMG-20260320-WA0885.jpg";"";"0";"";"Cali Pedidos"
"14715";"NIKE AIR MAX HOMBRE $90.000";"";"Hombre";"";"90000";"0";"1070";"IMG-20260311-WA0884.jpg";"";"0";"";"Cali Pedidos"
"14716";"NIKE AIR MAX 90 HOMBRE $90.000";"";"Hombre";"";"90000";"0";"669";"IMG-20260311-WA0885.jpg";"";"0";"";"Cali Pedidos"
"14717";"ADIDAS SS ST DAMA $80.000";"";"Mujer";"";"80000";"0";"1002";"IMG-20260311-WA0886.jpg";"";"0";"";"Cali Pedidos"
"14718";"ADIDAS SAMBA OG DAMA (eur 36,37) $80.000";"";"Mujer";"";"80000";"0";"679";"IMG-20260311-WA0887.jpg";"";"0";"";"Cali Pedidos"
"14719";"LACOSTE ACTIVE HOMBRE $90.000";"";"Hombre";"";"90000";"0";"155";"IMG-20260310-WA0707.jpg";"";"0";"";"Cali Pedidos"
"14720";"LACOSTE ACTIVE HOMBRE $90.000";"";"Hombre";"";"90000";"0";"2040";"IMG-20260310-WA0708.jpg";"";"0";"";"Cali Pedidos"
"14721";"NEW BALANCE 574 DAMA $90.000";"";"Mujer";"";"90000";"0";"671";"IMG-20260310-WA0709.jpg";"";"0";"";"Cali Pedidos"
"14722";"NEW BALANCE 574 DAMA (eur 39) $95.000";"";"Mujer";"";"95000";"0";"1001";"IMG-20260310-WA0710.jpg";"";"0";"";"Cali Pedidos"
"14723";"LECOQ JET STAR HOMBRE $80.000";"";"Hombre";"";"80000";"0";"417";"IMG-20260310-WA0712.jpg";"";"0";"";"Cali Pedidos"
"14724";"NIKE AIR MAX PULSE HOMBRE $95.000";"";"Hombre";"";"95000";"0";"159";"IMG-20260310-WA0713.jpg";"";"0";"";"Cali Pedidos"
"14725";"NIKE AIR MAX PULSE HOMBRE $95.000";"";"Hombre";"";"95000";"0";"160";"IMG-20260310-WA0714.jpg";"";"0";"";"Cali Pedidos"
"14726";"NIKE AIR MAX PULSE HOMBRE $95.000";"";"Hombre";"";"95000";"0";"675";"IMG-20260310-WA0715.jpg";"";"0";"";"Cali Pedidos"
"14727";"ADIDAS BOUNCE DAMA $85.000";"";"Mujer";"";"85000";"0";"036";"IMG-20260310-WA0716.jpg";"";"0";"";"Cali Pedidos"
"14728";"NIKE ULTRA HOMBRE HOMBRE $95.000";"";"Hombre";"";"95000";"0";"1086";"IMG-20260310-WA0717.jpg";"";"0";"";"Cali Pedidos"
"14729";"NIKE TN HOMBRE $85.000";"";"Hombre";"";"85000";"0";"484";"IMG-20260310-WA0719.jpg";"";"0";"";"Cali Pedidos"
"14730";"NIKE TN HOMBRE $85.000";"";"Hombre";"";"85000";"0";"701";"IMG-20260310-WA0720.jpg";"";"0";"";"Cali Pedidos"
"14731";"NIKE TN HOMBRE $85.000";"";"Hombre";"";"85000";"0";"203";"IMG-20260310-WA0721.jpg";"";"0";"";"Cali Pedidos"
"14732";"NIKE TN HOMBRE HOMBRE $85.000";"";"Hombre";"";"85000";"0";"670";"IMG-20260310-WA0722.jpg";"";"0";"";"Cali Pedidos"
"14733";"ADIDAS ADISTAR";"";"";"";"75000";"0";"36-39";"IMG-20260116-WA0162.jpg";"";"0";"";"SUMBAWA"
"14734";"ADIDAS ADISTAR";"";"";"";"75000";"0";"36-43";"IMG-20260116-WA0163.jpg";"";"0";"";"SUMBAWA"
"14735";"ADIDAS ADISTAR";"";"";"";"75000";"0";"36-44";"IMG-20260116-WA0164.jpg";"";"0";"";"SUMBAWA"
"14736";"ADIDAS ADISTAR";"";"";"";"75000";"0";"40-44";"IMG-20260116-WA0157.jpg";"";"0";"";"SUMBAWA"
"14737";"ADIDAS ADISTAR";"";"";"";"75000";"0";"40-44";"IMG-20260116-WA0156.jpg";"";"0";"";"SUMBAWA"
"14738";"EMPORIO ARMANI";"";"";"";"70000";"0";"40-44";"IMG-20260116-WA0158.jpg";"";"0";"";"SUMBAWA"
"14739";"EMPORIO ARMANI";"";"";"";"70000";"0";"40-44";"IMG-20260116-WA0159.jpg";"";"0";"";"SUMBAWA"
"14740";"EMPORIO ARMANI";"";"";"";"70000";"0";"40-44";"IMG-20260116-WA0160.jpg";"";"0";"";"SUMBAWA"
"14741";"EMPORIO ARMANI";"";"";"";"70000";"0";"40-44";"IMG-20260116-WA0151.jpg";"";"0";"";"SUMBAWA"
"14742";"EMPORIO ARMANI";"";"";"";"70000";"0";"40-44";"IMG-20260116-WA0152.jpg";"";"0";"";"SUMBAWA"
"14743";"HUGO BOSS";"";"";"";"80000";"0";"80";"IMG-20260116-WA0153.jpg";"";"0";"";"SUMBAWA"
"14744";"HUGO BOSS";"";"";"";"80000";"0";"40-44";"IMG-20260116-WA0147.jpg";"";"0";"";"SUMBAWA"
"14745";"HUGO BOSS";"";"";"";"80000";"0";"40-44";"IMG-20260116-WA0155.jpg";"";"0";"";"SUMBAWA"
"14746";"HUGO BOSS";"";"";"";"80000";"0";"40-44";"IMG-20260116-WA0154.jpg";"";"0";"";"SUMBAWA"
"14747";"HUGO BOSS";"";"";"";"80000";"0";"40-44";"IMG-20260116-WA0146.jpg";"";"0";"";"SUMBAWA"
"14748";"NIKE ZOOM";"";"";"";"80000";"0";"80";"IMG-20260116-WA0150.jpg";"";"0";"";"SUMBAWA"
